10 a la 3
0.000064,0.000046,0.000049,0.000052,0.000046,0.000214,0.000179,0.000046,0.000046,0.000040,0.000040,0.000039,0.000052,0.000040,0.000039,0.000039,0.000038,0.000039,0.000038,0.000039,0.000038,0.000038,0.000039,0.000039,0.000038,0.000038,0.000039,0.000038,0.000039,0.000042,0.000039,0.000039,0.000039,0.000038,0.000038,0.000038,0.000038,0.000039,0.000039,0.000038,0.000038,0.000037,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000039,0.000038,0.000039,0.000085,0.000082,0.000039,0.000075,0.000040,0.000047,0.000048,0.000030,0.000109,0.000135,0.000081,0.000178,0.000098,0.000050,0.000050,0.000042,0.000042,0.000039,0.000039,0.000039,0.000045,0.000036,0.000036,0.000036,0.000037,0.000051,0.000063,0.000090,0.000098,0.000070,0.000036,0.000036,0.000035,0.000036,0.000047,0.000038,0.000038,0.000038,0.000038,0.000038,0.000039,0.000038,0.000038,0.000038,0.000038,0.000039,0.000038,0.000038,0.000039


10 a la 4
0.000046,0.000041,0.000041,0.000040,0.000041,0.000050,0.000046,0.000040,0.000053,0.000051,0.000107,0.000051,0.000033,0.000028,0.000028,0.000028,0.000027,0.000037,0.000087,0.000028,0.000027,0.000026,0.000024,0.000025,0.000024,0.000025,0.000024,0.000023,0.000031,0.000035,0.000026,0.000036,0.000031,0.000027,0.000025,0.000027,0.000027,0.000026,0.000028,0.000029,0.000046,0.000030,0.000025,0.000023,0.000024,0.000023,0.000024,0.000023,0.000025,0.000024,0.000021,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000021,0.000020,0.000020,0.000020,0.000020,0.000019,0.000020,0.000020,0.000020,0.000020,0.000020,0.000021,0.000022,0.000020,0.000020,0.000020,0.000021,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000020,0.000019,0.000020,0.000020,0.000021,0.000020,0.000020,0.000020,0.000026,0.000068


10 a la 5
0.000083,0.000260,0.000064,0.000049,0.000032,0.000029,0.000030,0.000030,0.000030,0.000029,0.000028,0.000031,0.000056,0.000037,0.000031,0.000031,0.000033,0.000068,0.000039,0.000038,0.000038,0.000038,0.000054,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000038,0.000037,0.000038,0.000037,0.000037,0.000037,0.000037,0.000038,0.000037,0.000038,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000038,0.000037,0.000037,0.000036,0.000038,0.000037,0.000036,0.000089,0.000098,0.000046,0.000031,0.000029,0.000029,0.000029,0.000028,0.000029,0.000029,0.000029,0.000029,0.000026,0.000029,0.000033,0.000045,0.000043,0.000032,0.000032,0.000033,0.000031,0.000051,0.000034,0.000039,0.000053,0.000028,0.000028,0.000028,0.000028,0.000028,0.000029,0.000028,0.000029,0.000029,0.000029,0.000029,0.000030,0.000030,0.000029,0.000030,0.000030,0.000030,0.000075,0.000030,0.000028


10 a la 6
0.000618,0.000534,0.000493,0.000487,0.000510,0.000624,0.000412,0.000219,0.000187,0.000231,0.000210,0.000257,0.000271,0.000216,0.000183,0.000198,0.000190,0.000232,0.000294,0.000246,0.000324,0.000241,0.000180,0.000172,0.000173,0.000164,0.000186,0.000176,0.000196,0.000175,0.000254,0.000243,0.000216,0.000210,0.000204,0.000199,0.000203,0.000263,0.000276,0.000345,0.000214,0.000532,0.000205,0.000261,0.000273,0.000187,0.000368,0.000246,0.000185,0.000165,0.000167,0.000162,0.000257,0.000265,0.000164,0.000220,0.000260,0.000101,0.000091,0.000093,0.000090,0.000107,0.000106,0.000093,0.000122,0.000121,0.000176,0.000152,0.000125,0.000119,0.000119,0.000190,0.000142,0.000121,0.000120,0.000119,0.000121,0.000120,0.000121,0.000120,0.000131,0.000156,0.000103,0.000106,0.000090,0.000090,0.000098,0.000092,0.000233,0.000211,0.000240,0.000130,0.000093,0.000133,0.000099,0.000095,0.000094,0.000109,0.000108,0.000093
